Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="8";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="30";="M";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Trial"
="15";="F";="FRA";="4174284";="CRAN GEVRIER VTT";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Trial"
="60";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Cross country"
="31";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="40";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="40";="F";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="77";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="32";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="55";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="52";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="59";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="75";="M";="FRA";="4173294";="O.C. ALBERTVILLE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Accueil Jeune";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="29";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="36";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="47";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="43";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="59";="F";="BEL";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="26";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="49";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="30";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Piste Endurance"
="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="11";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="53";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="60";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Chauffeur";="Route"
="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="14";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="15";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="12";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="48";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="62";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="56";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Educateur-trice";="Route"
="52";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="42";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="81";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre National";="";="Route"
="41";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="75";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="44";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="54";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="47";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Cadre Technique";="Route"
="32";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="63";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="50";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="60";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="12";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="58";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="19";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="56";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="11";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="21";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="32";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Direction Cyclisme Pro";="Directeur sportif adjoint / Entraineur";="Route"
="59";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="62";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Piste Vitesse"
="66";="M";="ITA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Motard";="Piste Endurance"
="35";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="29";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Accueil Jeune";="";="Route"
="23";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="13";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="40";="M";="CIV";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="47";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="VTT - Cross country"
="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="44";="M";="ROU";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="10";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Piste Vitesse"
="46";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="59";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="39";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="22";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="18";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="26";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="26";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="28";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="18";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="33";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Découverte";="";="Route"
="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="52";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="16";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="32";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="33";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="31";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="20";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="15";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="40";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="9";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Accueil Jeune";="";="Route"
="72";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Santé";="";="Route"
="25";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="24";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="59";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre Régional";="";="Route"
="21";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="19";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="28";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="53";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="17";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="22";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="22";="F";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="58";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre Régional";="";="Route"
="54";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="76";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="9";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Cyclo-Cross"
="50";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="25";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="14";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="53";="M";="FRA";="4138295";="G.M.C. 38 (EYBENS FORMATION)";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
